Architecture,MemorySizeMb,MinutesSinceLastCall,EndToEndRequestDurationMs,IsColdStart,RequestFailed
x64,256,7.844219921666666,871.3253,True,False
x64,512,7.843975635,618.8996,True,False
x64,1024,7.844035463333333,465.7681,True,False
x64,2048,7.843967665,509.6684,True,False
x64,3008,7.845688311666667,438.664,True,False
arm64,128,7.845657875,1582.9034,True,False
arm64,256,7.845782726666667,1022.3485,True,False
arm64,512,7.846355075,677.6042,True,False
arm64,1024,7.846122175,525.7781,True,False
arm64,2048,7.845787886666667,433.5992,True,False
arm64,3008,7.845580283333334,430.1415,True,False
x64,128,7.84432314,1468.4576,True,False
x64,256,7.842941505,841.8092,True,False
x64,512,7.842336685,647.9816,True,False
x64,1024,7.842728498333333,495.1905,True,False
x64,2048,7.843151101666667,420.5275,True,False
x64,3008,7.8417348633333335,412.6635,True,False
arm64,128,7.8412567583333335,1591.4594,True,False
arm64,256,7.841551956666667,996.2201,True,False
arm64,512,7.840964808333333,691.5125,True,False
arm64,1024,7.84132435,549.404,True,False
arm64,2048,7.841632066666667,475.7249,True,False
arm64,3008,7.84250991,440.6225,True,False
x64,128,7.842909938333333,1597.809,True,False
x64,256,7.845120128333333,925.7997,True,False
x64,512,7.846521718333333,646.6465,True,False
x64,1024,7.846603958333334,484.3006,True,False
x64,2048,7.846472143333333,421.4238,True,False
x64,3008,7.846315158333334,442.7414,True,False
arm64,128,7.846906543333334,1548.1733,True,False
arm64,256,7.846058065,983.6613,True,False
arm64,512,7.845840515,676.2676,True,False
arm64,1024,7.845417075,524.3095,True,False
arm64,2048,7.845147328333334,447.9464,True,False
arm64,3008,7.844672896666666,443.1682,True,False
x64,128,7.844854388333333,1469.918,True,False
x64,256,7.842547688333333,866.013,True,False
x64,512,7.841603173333334,612.8155,True,False
x64,1024,7.841013288333333,473.626,True,False
x64,2048,7.840785968333333,479.7073,True,False
x64,3008,7.841695638333333,443.5917,True,False
arm64,128,7.841610508333333,1624.1978,True,False
arm64,256,7.842975531666666,932.0549,True,False
arm64,512,7.842265281666666,685.9884,True,False
arm64,1024,7.842436903333334,523.9374,True,False
arm64,2048,7.842267011666666,451.6358,True,False
arm64,3008,7.842297,447.0697,True,False
x64,128,7.842769293333333,1521.5586,True,False
x64,256,7.843633873333333,909.1659,True,False
x64,512,7.844447688333333,630.982,True,False
x64,1024,7.844734185,489.573,True,False
x64,2048,7.845086341666667,428.7413,True,False
x64,3008,7.844384033333333,426.7223,True,False
arm64,128,7.844257761666666,1510.7555,True,False
arm64,256,7.84236583,988.8074,True,False
arm64,512,7.84324079,647.4737,True,False
arm64,1024,7.842801383333334,623.1193,True,False
arm64,2048,7.84441003,441.2565,True,False
arm64,3008,7.844332616666667,421.1827,True,False
x64,128,7.844436246666667,1534.0425,True,False
x64,256,7.84464779,866.9178,True,False
x64,512,7.843866325,624.6629,True,False
x64,1024,7.843725756666666,456.8127,True,False
x64,2048,7.843101655,430.1055,True,False
x64,3008,7.843141961666666,435.8955,True,False
arm64,128,7.843238488333333,1576.2224,True,False
arm64,256,7.844178203333334,951.1288,True,False
arm64,512,7.843676436666667,645.9681,True,False
arm64,1024,7.843449848333333,652.9502,True,False
arm64,2048,7.844024645,456.8519,True,False
arm64,3008,7.844177571666667,452.6458,True,False
x64,128,7.843172806666667,1536.8832,True,False
x64,256,7.843196393333334,822.572,True,False
x64,512,7.842323891666667,616.5673,True,False
x64,1024,7.842212193333333,469.1927,True,False
x64,2048,7.8423916233333335,458.8329,True,False
x64,3008,7.842852408333333,440.0474,True,False
arm64,128,7.842995621666667,1566.6132,True,False
arm64,256,7.842984351666667,969.2144,True,False
arm64,512,7.84310868,643.4681,True,False
arm64,1024,7.843287446666666,512.6449,True,False
arm64,2048,7.840921195,467.5631,True,False
arm64,3008,7.841137136666666,453.603,True,False
x64,128,7.840228631666666,1495.9713,True,False
x64,256,7.839618576666667,930.1421,True,False
x64,512,7.841481648333334,638.4341,True,False
x64,1024,7.841945148333333,493.5545,True,False
x64,2048,7.842557765,443.3152,True,False
x64,3008,7.84234871,446.9676,True,False
arm64,128,7.842446481666666,1582.0494,True,False
arm64,256,7.842577518333333,940.523,True,False
arm64,512,7.8421518683333336,706.5254,True,False
arm64,1024,7.843140635,548.5328,True,False
arm64,2048,7.843806005,453.2712,True,False
arm64,3008,7.843547393333333,454.9376,True,False
x64,128,7.844892171666666,1493.1912,True,False
x64,256,7.844853595,925.6304,True,False
x64,512,7.844864841666666,622.3424,True,False
x64,1024,7.844513686666667,490.2777,True,False
x64,2048,7.8444257083333335,420.8869,True,False
x64,3008,7.844036986666667,437.3405,True,False
arm64,128,7.843784028333333,1611.5639,True,False
arm64,256,7.844354198333333,983.9142,True,False
arm64,512,7.84512684,658.6417,True,False
arm64,1024,7.844216628333333,527.0601,True,False
arm64,2048,7.843832071666666,467.0718,True,False
arm64,3008,7.84406736,414.8816,True,False
x64,128,7.84418772,1499.3873,True,False
x64,256,7.844266265,932.0695,True,False
x64,512,7.844396641666667,666.1211,True,False
x64,1024,7.845050795,561.9483,True,False
x64,2048,7.84614885,412.1775,True,False
x64,3008,7.845966596666667,435.045,True,False
arm64,128,7.845863635,1675.4041,True,False
arm64,256,7.846883053333333,1017.8073,True,False
arm64,512,7.84740512,652.0448,True,False
arm64,1024,7.847236801666667,492.7322,True,False
arm64,2048,7.84669413,501.3517,True,False
arm64,3008,7.847262146666667,436.6363,True,False
x64,128,7.847737585,1467.4159,True,False
x64,256,7.847234983333333,918.1784,True,False
x64,512,7.846960018333333,588.7612,True,False
x64,1024,7.84572281,555.8623,True,False
x64,2048,7.84574922,419.5347,True,False
x64,3008,7.84580906,427.789,True,False
arm64,128,7.84570237,1639.6858,True,False
arm64,256,7.845036786666666,1022.6699,True,False
arm64,512,7.845250303333334,636.2325,True,False
arm64,1024,7.845090828333333,518.5657,True,False
arm64,2048,7.845587648333334,420.0421,True,False
arm64,3008,7.844188265,446.473,True,False
x64,128,7.844965698333334,1537.9444,True,False
x64,256,7.84602871,920.0976,True,False
x64,512,7.845955408333333,720.7907,True,False
x64,1024,7.848227153333333,505.649,True,False
x64,2048,7.847235975,433.9881,True,False
x64,3008,7.84752109,463.1871,True,False
arm64,128,7.848287783333333,1583.0664,True,False
arm64,256,7.847285103333333,987.321,True,False
arm64,512,7.846707593333333,645.4547,True,False
arm64,1024,7.846873543333333,480.8349,True,False
arm64,2048,7.84623896,455.4872,True,False
arm64,3008,7.84678176,439.3198,True,False
x64,128,7.844245306666667,1581.4925,True,False
x64,256,7.845178101666667,945.5725,True,False
x64,512,7.84556563,635.9797,True,False
x64,1024,7.844041031666666,464.2169,True,False
x64,2048,7.843430101666667,459.1019,True,False
x64,3008,7.843965263333334,417.2598,True,False
arm64,128,7.843103453333334,1587.7918,True,False
arm64,256,7.843438886666667,945.9382,True,False
arm64,512,7.842596855,654.8127,True,False
arm64,1024,7.8426814983333335,556.1573,True,False
arm64,2048,7.843945598333334,459.8851,True,False
arm64,3008,7.8439766833333335,440.7553,True,False
x64,128,7.845898686666667,1538.4248,True,False
x64,256,7.845188003333333,932.241,True,False
x64,512,7.845164506666666,718.2704,True,False
x64,1024,7.846550611666666,492.3257,True,False
x64,2048,7.8469125533333335,381.4912,True,False
x64,3008,7.845567868333333,422.4066,True,False
arm64,128,7.84557567,1654.2541,True,False
arm64,256,7.8466965816666665,926.291,True,False
arm64,512,7.846411968333333,646.1883,True,False
arm64,1024,7.846451135,537.9183,True,False
arm64,2048,7.845952278333334,471.9372,True,False
arm64,3008,7.846367248333333,444.0477,True,False
x64,128,7.848495391666667,1521.2635,True,False
x64,256,7.848141858333333,822.0926,True,False
x64,512,7.846172576666667,616.0541,True,False
x64,1024,7.84450898,493.0796,True,False
x64,2048,7.844550811666666,479.9885,True,False
x64,3008,7.846209216666667,405.0365,True,False
arm64,128,7.845939788333333,1627.3686,True,False
arm64,256,7.845335853333333,982.575,True,False
arm64,512,7.84626905,626.3143,True,False
arm64,1024,7.845861461666667,517.554,True,False
arm64,2048,7.845720506666667,416.1589,True,False
arm64,3008,7.844632268333333,431.2563,True,False
x64,128,7.844966816666667,1529.5476,True,False
x64,256,7.84516203,900.6824,True,False
x64,512,7.846432958333334,659.8356,True,False
x64,1024,7.847280351666667,491.6254,True,False
x64,2048,7.847331846666667,440.3532,True,False
x64,3008,7.846469045,422.2635,True,False
arm64,128,7.846806421666667,1510.3033,True,False
arm64,256,7.844825015,984.431,True,False
arm64,512,7.844878348333333,649.03,True,False
arm64,1024,7.845106875,531.5634,True,False
arm64,2048,7.845261923333333,478.9761,True,False
arm64,3008,7.846433631666667,434.8349,True,False
x64,128,7.845396326666667,1522.7818,True,False
x64,256,7.845168465,924.7821,True,False
x64,512,7.84560413,618.4819,True,False
x64,1024,7.844735668333334,467.0191,True,False
x64,2048,7.844407821666667,450.0736,True,False
x64,3008,7.844777143333333,428.869,True,False
arm64,128,7.844862815,1649.7757,True,False
arm64,256,7.847330133333333,967.7064,True,False
arm64,512,7.847143436666666,674.4788,True,False
arm64,1024,7.847658511666666,500.3105,True,False
arm64,2048,7.847100196666666,470.0313,True,False
arm64,3008,7.8468990383333335,461.906,True,False
x64,128,7.846150621666666,1546.0416,True,False
x64,256,7.84663044,911.2729,True,False
x64,512,7.84642691,607.3352,True,False
x64,1024,7.846219903333333,451.9282,True,False
x64,2048,7.845922806666667,448.8599,True,False
x64,3008,7.84575677,441.137,True,False
arm64,128,7.84609296,1620.384,True,False
arm64,256,7.845460845,1091.3691,True,False
arm64,512,7.847363615,687.1903,True,False
arm64,1024,7.847626735,509.3302,True,False
arm64,2048,7.847868896666666,456.2595,True,False
arm64,3008,7.847506518333334,450.7755,True,False
x64,128,7.846589083333333,1472.393,True,False
x64,256,7.845412886666667,922.2102,True,False
x64,512,7.845645561666666,656.2467,True,False
x64,1024,7.846470898333333,489.3051,True,False
x64,2048,7.847057983333333,432.5761,True,False
x64,3008,7.846926085,418.8529,True,False
arm64,128,7.846598056666667,1517.2632,True,False
arm64,256,7.844991586666667,1002.6814,True,False
arm64,512,7.843454971666667,645.5713,True,False
arm64,1024,7.842623555,528.3,True,False
arm64,2048,7.842954835,470.393,True,False
arm64,3008,7.843361321666666,459.9048,True,False
x64,128,7.843426053333333,1448.7539,True,False
x64,256,7.842873681666667,914.8493,True,False
x64,512,7.842684183333334,580.9127,True,False
x64,1024,7.841506755,491.7043,True,False
x64,2048,7.841576961666667,489.5018,True,False
x64,3008,7.842336915,431.7533,True,False
arm64,128,7.84253348,1593.0825,True,False
arm64,256,7.8438399033333335,984.0974,True,False
arm64,512,7.843655166666666,650.1304,True,False
arm64,1024,7.843781638333334,536.4232,True,False
arm64,2048,7.843940575,445.0102,True,False
arm64,3008,7.843464791666666,415.0854,True,False
x64,128,7.842499026666666,1596.978,True,False
x64,256,7.845057593333333,950.5515,True,False
x64,512,7.845683926666666,593.2158,True,False
x64,1024,7.845895615,477.1565,True,False
x64,2048,7.84561412,445.9257,True,False
x64,3008,7.844967855,379.8111,True,False
arm64,128,7.843966971666666,1574.3143,True,False
arm64,256,7.84362622,970.725,True,False
arm64,512,7.843300733333334,659.2962,True,False
arm64,1024,7.84351918,505.3682,True,False
arm64,2048,7.84286393,477.5161,True,False
arm64,3008,7.843435785,438.1764,True,False
x64,128,7.845808323333333,1560.8934,True,False
x64,256,7.84514689,925.9522,True,False
x64,512,7.844693331666667,683.948,True,False
x64,1024,7.846120646666667,442.6126,True,False
x64,2048,7.845516491666666,432.3491,True,False
x64,3008,7.845401966666667,409.1386,True,False
arm64,128,7.845939975,1640.7266,True,False
arm64,256,7.846955455,956.9182,True,False
arm64,512,7.84681445,666.0887,True,False
arm64,1024,7.8470483516666665,567.8867,True,False
arm64,2048,7.848168046666666,444.6882,True,False
arm64,3008,7.847490055,414.0629,True,False
x64,128,7.845885616666667,1565.5347,True,False
x64,256,7.846047221666667,1093.1569,True,False
x64,512,7.84889722,608.8056,True,False
x64,1024,7.847641423333333,476.5662,True,False
x64,2048,7.848324636666667,490.4062,True,False
x64,3008,7.849268258333334,438.4902,True,False
arm64,128,7.849636775,1606.8043,True,False
arm64,256,7.849106681666667,1034.1268,True,False
arm64,512,7.850397568333333,671.6817,True,False
arm64,1024,7.850451366666666,465.4605,True,False
arm64,2048,7.848616231666667,438.2198,True,False
arm64,3008,7.848670216666667,443.4081,True,False
x64,128,7.849614813333333,1526.3303,True,False
x64,256,7.848952746666667,886.4759,True,False
x64,512,7.845429125,583.7888,True,False
x64,1024,7.845002193333333,476.4488,True,False
x64,2048,7.84483357,420.1257,True,False
x64,3008,7.8436778233333335,423.9293,True,False
arm64,128,7.843661146666666,1626.0152,True,False
arm64,256,7.843847666666667,968.9773,True,False
arm64,512,7.84286298,672.8115,True,False
arm64,1024,7.84278316,509.2783,True,False
arm64,2048,7.843648175,502.3481,True,False
arm64,3008,7.844596423333333,430.4794,True,False
x64,128,7.84295978,1477.701,True,False
x64,256,7.842086481666667,929.0126,True,False
x64,512,7.842775991666667,668.0735,True,False
x64,1024,7.844249268333333,509.3007,True,False
x64,2048,7.844815718333333,440.9966,True,False
x64,3008,7.845197306666667,410.8647,True,False
arm64,128,7.844858293333333,1667.2753,True,False
arm64,256,7.845689275,993.569,True,False
arm64,512,7.846095116666667,637.9409,True,False
arm64,1024,7.845637055,509.8864,True,False
arm64,2048,7.84552707,451.4724,True,False
arm64,3008,7.844603766666666,439.074,True,False
x64,128,7.845242483333333,1504.9976,True,False
x64,256,7.845713565,889.304,True,False
x64,512,7.845215326666667,638.4188,True,False
x64,1024,7.8447217983333335,506.8614,True,False
x64,2048,7.844784566666666,407.1523,True,False
x64,3008,7.843994181666667,422.9427,True,False
arm64,128,7.844323945,1574.7297,True,False
arm64,256,7.8427248516666666,1006.0174,True,False
arm64,512,7.84272234,672.5086,True,False
arm64,1024,7.843259221666667,538.4585,True,False
arm64,2048,7.843838378333333,433.1546,True,False
arm64,3008,7.843525896666667,427.4303,True,False
x64,128,7.843873535,1454.6956,True,False
x64,256,7.843051715,916.3888,True,False
x64,512,7.843381538333333,639.2619,True,False
x64,1024,7.84350456,492.571,True,False
x64,2048,7.843267636666667,423.9053,True,False
x64,3008,7.843650225,431.3485,True,False
arm64,128,7.84374337,1655.2949,True,False
arm64,256,7.8450666133333335,1005.0649,True,False
arm64,512,7.845207585,690.3468,True,False
arm64,1024,7.84534442,535.6936,True,False
arm64,2048,7.845314145,468.5676,True,False
arm64,3008,7.845933163333333,456.5642,True,False
x64,128,7.847069743333333,1505.6306,True,False
x64,256,7.847821175,942.1897,True,False
x64,512,7.848252665,597.3269,True,False
x64,1024,7.847463023333333,476.9957,True,False
x64,2048,7.847237153333333,445.1294,True,False
x64,3008,7.84766986,482.2585,True,False
arm64,128,7.848429105,1598.8078,True,False
arm64,256,7.847522341666667,920.9561,True,False
arm64,512,7.84612116,685.0024,True,False
arm64,1024,7.846191328333333,507.46,True,False
arm64,2048,7.845733283333334,459.6225,True,False
arm64,3008,7.845639778333333,442.4253,True,False
x64,128,7.841409505,1513.2688,True,False
x64,256,7.841501066666667,884.1725,True,False
x64,512,7.8404863633333335,638.3366,True,False
x64,1024,7.841123928333333,508.4906,True,False
x64,2048,7.841438675,463.8558,True,False
x64,3008,7.841591626666666,441.8577,True,False
arm64,128,7.840918193333334,1652.8507,True,False
arm64,256,7.841884893333333,979.0092,True,False
arm64,512,7.842852576666667,709.9967,True,False
arm64,1024,7.843135803333333,505.5281,True,False
arm64,2048,7.843046266666667,457.0469,True,False
arm64,3008,7.843092556666667,454.9908,True,False
x64,128,7.84675674,1493.2429,True,False
x64,256,7.846590961666666,922.099,True,False
x64,512,7.847308185,589.1735,True,False
x64,1024,7.84661093,502.4835,True,False
x64,2048,7.846552435,441.241,True,False
x64,3008,7.846225648333333,420.5205,True,False
arm64,128,7.845940566666667,1552.7127,True,False
arm64,256,7.844266838333334,993.307,True,False
arm64,512,7.844438755,668.0082,True,False
arm64,1024,7.843776446666666,553.1961,True,False
arm64,2048,7.844634331666667,460.1594,True,False
arm64,3008,7.844665711666667,448.5087,True,False
x64,128,7.845072386666667,1602.2088,True,False
x64,256,7.846738695,964.1455,True,False
x64,512,7.847338271666667,624.1936,True,False
x64,1024,7.847887301666667,465.4796,True,False
x64,2048,7.847248435,496.382,True,False
x64,3008,7.848212213333333,460.1201,True,False
arm64,128,7.848848146666667,1663.2044,True,False
arm64,256,7.850693408333333,1022.0442,True,False
arm64,512,7.851160393333333,721.027,True,False
arm64,1024,7.852022023333333,575.2393,True,False
arm64,2048,7.85241183,445.8449,True,False
arm64,3008,7.852185698333333,464.6477,True,False
x64,128,7.85257572,1469.0732,True,False
x64,256,7.850383968333333,924.5744,True,False
x64,512,7.849802325,623.7051,True,False
x64,1024,7.849704883333334,509.8016,True,False
x64,2048,7.850655363333333,440.5632,True,False
x64,3008,7.8496124866666666,444.8552,True,False
arm64,128,7.849380308333333,1700.9374,True,False
arm64,256,7.849860296666667,988.0236,True,False
arm64,512,7.849189385,660.8949,True,False
arm64,1024,7.848186748333333,502.6367,True,False
arm64,2048,7.846846523333333,431.483,True,False
arm64,3008,7.846545833333334,447.4111,True,False
x64,128,7.845775286666667,1530.3083,True,False
x64,256,7.846895005,946.3061,True,False
x64,512,7.847307368333333,647.6047,True,False
x64,1024,7.847853743333333,489.0996,True,False
x64,2048,7.84733567,457.087,True,False
x64,3008,7.8477816266666665,378.3815,True,False
arm64,128,7.846657676666666,1689.7257,True,False
arm64,256,7.846664851666667,997.5795,True,False
arm64,512,7.846888805,665.937,True,False
arm64,1024,7.8470889433333335,526.8698,True,False
arm64,2048,7.847376611666666,451.3258,True,False
arm64,3008,7.8477589383333335,427.2625,True,False
x64,128,7.849533976666667,1601.5136,True,False
x64,256,7.850693945,886.3072,True,False
x64,512,7.849609081666666,642.8431,True,False
x64,1024,7.849504248333333,517.2232,True,False
x64,2048,7.850041395,719.847,True,False
x64,3008,7.8543988633333335,435.2006,True,False
arm64,128,7.855251428333333,1612.2411,True,False
arm64,256,7.853773341666667,908.7542,True,False
arm64,512,7.8522712383333335,682.2201,True,False
arm64,1024,7.852578318333333,558.535,True,False
arm64,2048,7.853324886666667,465.4623,True,False
arm64,3008,7.853476015,435.3117,True,False
x64,128,7.852680048333333,1509.1506,True,False
x64,256,7.8510734766666666,923.3509,True,False
x64,512,7.85176436,647.2337,True,False
x64,1024,7.85177049,502.5238,True,False
x64,2048,7.851395453333334,456.9813,True,False
x64,3008,7.84685652,435.3051,True,False
arm64,128,7.847017926666667,1582.9149,True,False
arm64,256,7.846519196666667,973.0559,True,False
arm64,512,7.847699275,672.0369,True,False
arm64,1024,7.847484733333333,514.9785,True,False
arm64,2048,7.846691661666667,481.3982,True,False
arm64,3008,7.84694356,431.1705,True,False
x64,128,7.844260473333334,1556.7575,True,False
x64,256,7.8451037333333336,930.584,True,False
x64,512,7.845220758333333,644.6155,True,False
x64,1024,7.845258975,500.4339,True,False
x64,2048,7.845258243333333,410.6471,True,False
x64,3008,7.844719138333334,427.4814,True,False
arm64,128,7.844548853333333,1661.2903,True,False
arm64,256,7.845973025,1020.1639,True,False
arm64,512,7.84667857,652.6613,True,False
arm64,1024,7.846269263333333,554.3075,True,False
arm64,2048,7.84701125,476.2789,True,False
arm64,3008,7.846937031666666,436.5671,True,False
x64,128,1.0101539733333333,1478.9707,True,False
x64,256,1.00851339,899.0552,True,False
x64,512,1.007679535,596.2126,True,False
x64,1024,1.0071838116666667,484.8175,True,False
x64,2048,1.0070839566666667,454.8687,True,False
x64,3008,1.00743394,428.9064,True,False
arm64,128,1.0060738533333333,1634.6025,True,False
arm64,256,1.0055004283333333,974.0561,True,False
arm64,512,1.00532542,658.2692,True,False
arm64,1024,1.0051031233333334,493.1171,True,False
arm64,2048,1.0043615716666667,422.8936,True,False
arm64,3008,1.0037021616666666,426.1698,True,False
x64,128,0.9732708266666666,121.8222,False,False
x64,256,0.9507103783333334,57.8894,False,False
x64,512,0.9367501183333333,49.3288,False,False
x64,1024,0.927717595,60.0242,False,False
x64,2048,0.920635145,56.0906,False,False
x64,3008,0.9140286233333333,53.9802,False,False
arm64,128,0.9076563716666667,133.8149,False,False
arm64,256,0.8826019283333333,56.5792,False,False
arm64,512,0.8671320283333334,53.9665,False,False
arm64,1024,0.8571655216666667,51.9684,False,False
arm64,2048,0.8497568433333333,58.1596,False,False
arm64,3008,0.843746335,58.8625,False,False
x64,128,0.8384995883333334,53.3133,False,False
x64,256,0.8372345383333333,62.3012,False,False
x64,512,0.8372585883333333,53.2055,False,False
x64,1024,0.83722017,48.9843,False,False
x64,2048,0.8370173583333334,52.5295,False,False
x64,3008,0.8368146333333333,53.4101,False,False
arm64,128,0.836895865,46.6529,False,False
arm64,256,0.83523415,63.104,False,False
arm64,512,0.83535109,45.1809,False,False
arm64,1024,0.83499474,51.3883,False,False
arm64,2048,0.8350061583333334,46.9879,False,False
arm64,3008,0.83478613,60.0814,False,False
x64,128,0.8348477833333333,60.6793,False,False
x64,256,0.8351056016666667,50.2266,False,False
x64,512,0.8350242533333333,54.9527,False,False
x64,1024,0.8351866,51.0804,False,False
x64,2048,0.8352076783333333,65.1762,False,False
x64,3008,0.8354937866666666,52.1616,False,False
arm64,128,0.835602875,48.6359,False,False
arm64,256,0.8358637283333333,49.5344,False,False
arm64,512,0.83575234,51.3377,False,False
arm64,1024,0.8359306183333334,57.2061,False,False
arm64,2048,0.83595134,62.2197,False,False
arm64,3008,0.8361191433333334,61.2947,False,False
x64,128,0.836150355,112.7097,False,False
x64,256,0.8369683633333334,47.2647,False,False
x64,512,0.8368388616666667,47.0499,False,False
x64,1024,0.8366234216666667,48.1452,False,False
x64,2048,0.8366417633333333,54.0506,False,False
x64,3008,0.8364692533333333,47.2816,False,False
arm64,128,0.8361882016666666,92.612,False,False
arm64,256,0.8368537483333334,47.4084,False,False
arm64,512,0.8368015183333334,50.6536,False,False
arm64,1024,0.8369208883333333,55.3128,False,False
arm64,2048,0.8370761033333334,56.8289,False,False
arm64,3008,0.8370461383333333,54.6935,False,False
x64,128,0.836554425,59.7329,False,False
x64,256,0.8356661683333333,60.9285,False,False
x64,512,0.8360164966666667,52.3173,False,False
x64,1024,0.83610022,51.5148,False,False
x64,2048,0.8361957716666667,47.7407,False,False
x64,3008,0.8362112466666667,51.8889,False,False
arm64,128,0.8363736266666667,66.6685,False,False
arm64,256,0.8358534066666666,59.8076,False,False
arm64,512,0.8360016966666667,48.7808,False,False
arm64,1024,0.8359908016666666,55.0039,False,False
arm64,2048,0.8357657,47.0983,False,False
arm64,3008,0.8355765233333333,54.547,False,False
x64,128,0.8352129066666667,47.2812,False,False
x64,256,0.835144405,133.2608,False,False
x64,512,0.8363531216666666,79.4404,False,False
x64,1024,0.8367148983333333,51.7207,False,False
x64,2048,0.83683021,45.0781,False,False
x64,3008,0.8365555866666666,50.9018,False,False
arm64,128,0.836643525,526.2047,False,False
arm64,256,0.8442588,51.49,False,False
arm64,512,0.8442606066666667,51.5111,False,False
arm64,1024,0.8440853833333334,51.2892,False,False
arm64,2048,0.8441092733333333,45.8882,False,False
arm64,3008,0.8440070533333334,45.4256,False,False
x64,128,0.84472556,64.2807,False,False
x64,256,0.8449556233333333,54.5123,False,False
x64,512,0.8435243283333334,48.3231,False,False
x64,1024,0.8431504633333333,58.3669,False,False
x64,2048,0.8431088566666667,56.0685,False,False
x64,3008,0.8433830333333333,50.4042,False,False
arm64,128,0.843289895,59.3145,False,False
arm64,256,0.8354857766666667,101.5926,False,False
arm64,512,0.8361570233333333,53.3061,False,False
arm64,1024,0.8363974033333333,50.6308,False,False
arm64,2048,0.8364062716666667,53.8754,False,False
arm64,3008,0.836631585,54.7997,False,False
x64,128,0.83966295,43.1487,False,False
x64,256,0.839372955,54.6367,False,False
x64,512,0.8395299333333334,47.9483,False,False
x64,1024,0.83955008,49.5403,False,False
x64,2048,0.839554535,49.0755,False,False
x64,3008,0.83958071,48.9099,False,False
arm64,128,0.83955989,48.9587,False,False
arm64,256,0.839622225,56.1502,False,False
arm64,512,0.83890607,48.411,False,False
arm64,1024,0.838828,53.3135,False,False
arm64,2048,0.8389801266666667,47.5575,False,False
arm64,3008,0.8388233816666667,46.8577,False,False
x64,128,0.83416236,49.4933,False,False
x64,256,0.834286465,45.6215,False,False
x64,512,0.8339901483333333,48.8101,False,False
x64,1024,0.8338206633333334,45.9219,False,False
x64,2048,0.8335842183333333,52.3194,False,False
x64,3008,0.83348027,50.3941,False,False
arm64,128,0.8335202683333334,46.3567,False,False
arm64,256,0.8333745766666667,48.6875,False,False
arm64,512,0.8332003783333334,58.8071,False,False
arm64,1024,0.8331475616666667,56.7787,False,False
arm64,2048,0.8330095283333333,54.195,False,False
arm64,3008,0.8331439233333333,48.7124,False,False
x64,128,0.837429865,90.8223,False,False
x64,256,0.837904905,104.5621,False,False
x64,512,0.838884845,52.0112,False,False
x64,1024,0.839151595,49.8808,False,False
x64,2048,0.8393044533333334,52.3091,False,False
x64,3008,0.8392459416666667,51.0273,False,False
arm64,128,0.8392759116666667,105.8752,False,False
arm64,256,0.8401866,69.7732,False,False
arm64,512,0.8406007833333333,47.8886,False,False
arm64,1024,0.8404817766666667,50.0939,False,False
arm64,2048,0.8404711083333334,50.411,False,False
arm64,3008,0.8404850866666667,48.8307,False,False
x64,128,0.839231165,57.478,False,False
x64,256,0.8387594766666666,53.5389,False,False
x64,512,0.837974055,60.0442,False,False
x64,1024,0.8379833733333333,55.2257,False,False
x64,2048,0.83815729,71.3665,False,False
x64,3008,0.8386499183333334,62.2883,False,False
arm64,128,0.8388132366666666,57.668,False,False
arm64,256,0.837960225,55.6375,False,False
arm64,512,0.837691125,54.9349,False,False
arm64,1024,0.8379798566666666,55.6628,False,False
arm64,2048,0.8379744616666667,54.2233,False,False
arm64,3008,0.8380500733333334,57.209,False,False
x64,128,0.83606044,51.2106,False,False
x64,256,0.8360287966666666,59.1505,False,False
x64,512,0.8359854933333334,70.3241,False,False
x64,1024,0.8362334583333333,57.6085,False,False
x64,2048,0.836076065,54.0706,False,False
x64,3008,0.83582585,49.0958,False,False
arm64,128,0.8354509233333334,65.787,False,False
arm64,256,0.8357917683333334,45.6668,False,False
arm64,512,0.83569555,53.5938,False,False
arm64,1024,0.83556415,47.3215,False,False
arm64,2048,0.8354205383333333,53.7829,False,False
arm64,3008,0.835289415,50.08,False,False
x64,128,0.8350781316666667,48.8116,False,False
x64,256,0.835096625,44.6232,False,False
x64,512,0.8350689916666667,51.8432,False,False
x64,1024,0.834721975,67.7255,False,False
x64,2048,0.8348924933333334,50.3648,False,False
x64,3008,0.8347225083333333,54.1881,False,False
arm64,128,0.834826645,54.6432,False,False
arm64,256,0.8346489816666667,47.6944,False,False
arm64,512,0.8347274683333333,50.1648,False,False
arm64,1024,0.83457632,55.1221,False,False
arm64,2048,0.8347069583333333,47.3631,False,False
arm64,3008,0.83472074,46.1824,False,False
x64,128,0.8384163116666666,46.3034,False,False
x64,256,0.8381338,51.9799,False,False
x64,512,0.838064015,51.8309,False,False
x64,1024,0.837965455,48.9106,False,False
x64,2048,0.8376913333333333,56.7299,False,False
x64,3008,0.8377373066666667,50.44,False,False
arm64,128,0.83774873,47.9776,False,False
arm64,256,0.8375258716666667,92.407,False,False
arm64,512,0.8382241283333334,46.8004,False,False
arm64,1024,0.8381368433333334,55.098,False,False
arm64,2048,0.8383332633333334,52.555,False,False
arm64,3008,0.8382867983333333,48.2898,False,False
x64,128,0.834767565,50.4963,False,False
x64,256,0.83485876,55.6556,False,False
x64,512,0.8348985166666667,53.2571,False,False
x64,1024,0.8349907016666667,55.8367,False,False
x64,2048,0.8350409633333333,52.6107,False,False
x64,3008,0.83509852,52.5787,False,False
